air_temp,dni,ghi,precipitation_rate,period_end,period
18,0,0,0,2025-02-01T01:00:00+00:00,PT60M
18,0,0,0,2025-02-01T02:00:00+00:00,PT60M
18,0,0,0,2025-02-01T03:00:00+00:00,PT60M
18,0,1,0,2025-02-01T04:00:00+00:00,PT60M
19,50,102,0.1,2025-02-01T05:00:00+00:00,PT60M
20,417,339,0.1,2025-02-01T06:00:00+00:00,PT60M
22,16,359,0.2,2025-02-01T07:00:00+00:00,PT60M
24,13,386,0.1,2025-02-01T08:00:00+00:00,PT60M
25,560,831,0.1,2025-02-01T09:00:00+00:00,PT60M
26,344,787,0.1,2025-02-01T10:00:00+00:00,PT60M
27,853,1009,0.3,2025-02-01T11:00:00+00:00,PT60M
28,329,707,0.3,2025-02-01T12:00:00+00:00,PT60M
27,43,469,0,2025-02-01T13:00:00+00:00,PT60M
26,0,193,1.8,2025-02-01T14:00:00+00:00,PT60M
24,4,206,1.5,2025-02-01T15:00:00+00:00,PT60M
23,20,75,0.3,2025-02-01T16:00:00+00:00,PT60M
22,0,1,1.1,2025-02-01T17:00:00+00:00,PT60M
20,0,0,0.3,2025-02-01T18:00:00+00:00,PT60M
20,0,0,0.2,2025-02-01T19:00:00+00:00,PT60M
20,0,0,0.2,2025-02-01T20:00:00+00:00,PT60M
20,0,0,0.2,2025-02-01T21:00:00+00:00,PT60M
20,0,0,0.1,2025-02-01T22:00:00+00:00,PT60M
19,0,0,0.1,2025-02-01T23:00:00+00:00,PT60M
19,0,0,0,2025-02-02T00:00:00+00:00,PT60M
19,0,0,0,2025-02-02T01:00:00+00:00,PT60M
19,0,0,0.1,2025-02-02T02:00:00+00:00,PT60M
19,0,0,0.1,2025-02-02T03:00:00+00:00,PT60M
19,0,2,0.3,2025-02-02T04:00:00+00:00,PT60M
19,183,118,0.5,2025-02-02T05:00:00+00:00,PT60M
20,409,336,0.4,2025-02-02T06:00:00+00:00,PT60M
21,319,489,0.1,2025-02-02T07:00:00+00:00,PT60M
22,699,763,0.1,2025-02-02T08:00:00+00:00,PT60M
22,317,730,0.1,2025-02-02T09:00:00+00:00,PT60M
23,890,1024,4,2025-02-02T10:00:00+00:00,PT60M
24,387,803,4.5,2025-02-02T11:00:00+00:00,PT60M
23,143,631,4.1,2025-02-02T12:00:00+00:00,PT60M
23,17,390,0.3,2025-02-02T13:00:00+00:00,PT60M
23,28,334,0,2025-02-02T14:00:00+00:00,PT60M
23,0,183,0,2025-02-02T15:00:00+00:00,PT60M
22,246,109,0.2,2025-02-02T16:00:00+00:00,PT60M
21,0,0,0.1,2025-02-02T17:00:00+00:00,PT60M
20,0,0,0,2025-02-02T18:00:00+00:00,PT60M
20,0,0,0.2,2025-02-02T19:00:00+00:00,PT60M
20,0,0,0,2025-02-02T20:00:00+00:00,PT60M
20,0,0,0.5,2025-02-02T21:00:00+00:00,PT60M
19,0,0,0.1,2025-02-02T22:00:00+00:00,PT60M
19,0,0,0,2025-02-02T23:00:00+00:00,PT60M
19,0,0,0,2025-02-03T00:00:00+00:00,PT60M
19,0,0,0,2025-02-03T01:00:00+00:00,PT60M
19,0,0,0,2025-02-03T02:00:00+00:00,PT60M
19,0,0,0.1,2025-02-03T03:00:00+00:00,PT60M
19,0,1,0.2,2025-02-03T04:00:00+00:00,PT60M
19,39,98,0.5,2025-02-03T05:00:00+00:00,PT60M
20,164,270,0.1,2025-02-03T06:00:00+00:00,PT60M
21,106,347,0.3,2025-02-03T07:00:00+00:00,PT60M
22,0,223,1.9,2025-02-03T08:00:00+00:00,PT60M
23,0,283,2.6,2025-02-03T09:00:00+00:00,PT60M
23,72,551,1.6,2025-02-03T10:00:00+00:00,PT60M
23,569,889,2.1,2025-02-03T11:00:00+00:00,PT60M
22,271,696,1,2025-02-03T12:00:00+00:00,PT60M
22,345,623,1.8,2025-02-03T13:00:00+00:00,PT60M
23,524,530,0.1,2025-02-03T14:00:00+00:00,PT60M
22,654,358,1.8,2025-02-03T15:00:00+00:00,PT60M
22,297,115,0.4,2025-02-03T16:00:00+00:00,PT60M
21,0,1,0,2025-02-03T17:00:00+00:00,PT60M
20,0,0,0.1,2025-02-03T18:00:00+00:00,PT60M
20,0,0,0,2025-02-03T19:00:00+00:00,PT60M
19,0,0,0.3,2025-02-03T20:00:00+00:00,PT60M
19,0,0,0.3,2025-02-03T21:00:00+00:00,PT60M
19,0,0,0.1,2025-02-03T22:00:00+00:00,PT60M
19,0,0,0.1,2025-02-03T23:00:00+00:00,PT60M
19,0,0,0.1,2025-02-04T00:00:00+00:00,PT60M
19,0,0,0.1,2025-02-04T01:00:00+00:00,PT60M
19,0,0,0.1,2025-02-04T02:00:00+00:00,PT60M
19,0,0,0.1,2025-02-04T03:00:00+00:00,PT60M
19,0,1,0.2,2025-02-04T04:00:00+00:00,PT60M
19,1,69,0.2,2025-02-04T05:00:00+00:00,PT60M
20,0,142,0.2,2025-02-04T06:00:00+00:00,PT60M
21,0,183,0.8,2025-02-04T07:00:00+00:00,PT60M
22,0,340,1.4,2025-02-04T08:00:00+00:00,PT60M
24,0,387,2.1,2025-02-04T09:00:00+00:00,PT60M
24,0,365,2.2,2025-02-04T10:00:00+00:00,PT60M
22,58,523,2.3,2025-02-04T11:00:00+00:00,PT60M
22,278,690,3,2025-02-04T12:00:00+00:00,PT60M
22,0,283,1.9,2025-02-04T13:00:00+00:00,PT60M
23,78,361,1.5,2025-02-04T14:00:00+00:00,PT60M
22,81,219,1.1,2025-02-04T15:00:00+00:00,PT60M
22,0,51,0.3,2025-02-04T16:00:00+00:00,PT60M
21,0,1,0.4,2025-02-04T17:00:00+00:00,PT60M
20,0,0,0.4,2025-02-04T18:00:00+00:00,PT60M
20,0,0,0.7,2025-02-04T19:00:00+00:00,PT60M
20,0,0,1,2025-02-04T20:00:00+00:00,PT60M
19,0,0,0.7,2025-02-04T21:00:00+00:00,PT60M
19,0,0,0.5,2025-02-04T22:00:00+00:00,PT60M
20,0,0,0.3,2025-02-04T23:00:00+00:00,PT60M
19,0,0,0.2,2025-02-05T00:00:00+00:00,PT60M
19,0,0,0.2,2025-02-05T01:00:00+00:00,PT60M
19,0,0,0.2,2025-02-05T02:00:00+00:00,PT60M
19,0,0,0.1,2025-02-05T03:00:00+00:00,PT60M
19,0,1,0.1,2025-02-05T04:00:00+00:00,PT60M
19,27,95,0.1,2025-02-05T05:00:00+00:00,PT60M
20,147,270,0.1,2025-02-05T06:00:00+00:00,PT60M
21,755,599,0.1,2025-02-05T07:00:00+00:00,PT60M
22,210,558,0.2,2025-02-05T08:00:00+00:00,PT60M
23,247,681,0.2,2025-02-05T09:00:00+00:00,PT60M
25,172,690,0.2,2025-02-05T10:00:00+00:00,PT60M
26,94,637,0.3,2025-02-05T11:00:00+00:00,PT60M
26,317,715,1.7,2025-02-05T12:00:00+00:00,PT60M
25,547,699,6,2025-02-05T13:00:00+00:00,PT60M
24,374,488,2.7,2025-02-05T14:00:00+00:00,PT60M
24,14,155,1.1,2025-02-05T15:00:00+00:00,PT60M
23,0,19,0.3,2025-02-05T16:00:00+00:00,PT60M
21,0,0,0.1,2025-02-05T17:00:00+00:00,PT60M
20,0,0,0.4,2025-02-05T18:00:00+00:00,PT60M
20,0,0,0,2025-02-05T19:00:00+00:00,PT60M
19,0,0,0.1,2025-02-05T20:00:00+00:00,PT60M
19,0,0,0.4,2025-02-05T21:00:00+00:00,PT60M
19,0,0,0.8,2025-02-05T22:00:00+00:00,PT60M
19,0,0,0.7,2025-02-05T23:00:00+00:00,PT60M
19,0,0,0.5,2025-02-06T00:00:00+00:00,PT60M
19,0,0,0.3,2025-02-06T01:00:00+00:00,PT60M
19,0,0,0.2,2025-02-06T02:00:00+00:00,PT60M
19,0,0,0.4,2025-02-06T03:00:00+00:00,PT60M
19,0,1,0.4,2025-02-06T04:00:00+00:00,PT60M
19,5,76,0.4,2025-02-06T05:00:00+00:00,PT60M
20,0,120,0.4,2025-02-06T06:00:00+00:00,PT60M
20,0,184,1.7,2025-02-06T07:00:00+00:00,PT60M
22,0,314,1.7,2025-02-06T08:00:00+00:00,PT60M
22,9,490,1.4,2025-02-06T09:00:00+00:00,PT60M
22,269,749,1.2,2025-02-06T10:00:00+00:00,PT60M
23,848,997,1.3,2025-02-06T11:00:00+00:00,PT60M
23,887,942,2,2025-02-06T12:00:00+00:00,PT60M
22,267,595,1.2,2025-02-06T13:00:00+00:00,PT60M
22,0,296,0.4,2025-02-06T14:00:00+00:00,PT60M
21,0,92,1.5,2025-02-06T15:00:00+00:00,PT60M
21,0,24,0.9,2025-02-06T16:00:00+00:00,PT60M
20,0,0,0.2,2025-02-06T17:00:00+00:00,PT60M
20,0,0,0.3,2025-02-06T18:00:00+00:00,PT60M
19,0,0,0.1,2025-02-06T19:00:00+00:00,PT60M
19,0,0,0.1,2025-02-06T20:00:00+00:00,PT60M
19,0,0,0.2,2025-02-06T21:00:00+00:00,PT60M
19,0,0,0.2,2025-02-06T22:00:00+00:00,PT60M
18,0,0,0.2,2025-02-06T23:00:00+00:00,PT60M
18,0,0,0.5,2025-02-07T00:00:00+00:00,PT60M
18,0,0,0.7,2025-02-07T01:00:00+00:00,PT60M
18,0,0,0.8,2025-02-07T02:00:00+00:00,PT60M
18,0,0,0.9,2025-02-07T03:00:00+00:00,PT60M
18,0,1,0.9,2025-02-07T04:00:00+00:00,PT60M
18,75,90,0.9,2025-02-07T05:00:00+00:00,PT60M
19,494,346,0.8,2025-02-07T06:00:00+00:00,PT60M
20,805,616,0.4,2025-02-07T07:00:00+00:00,PT60M
22,719,764,0.5,2025-02-07T08:00:00+00:00,PT60M
23,80,601,0.7,2025-02-07T09:00:00+00:00,PT60M
23,43,622,1.8,2025-02-07T10:00:00+00:00,PT60M
23,135,672,0.3,2025-02-07T11:00:00+00:00,PT60M
23,250,689,1,2025-02-07T12:00:00+00:00,PT60M
22,213,575,1.2,2025-02-07T13:00:00+00:00,PT60M
22,265,455,0.2,2025-02-07T14:00:00+00:00,PT60M
21,509,327,0.2,2025-02-07T15:00:00+00:00,PT60M
21,345,118,0.1,2025-02-07T16:00:00+00:00,PT60M
20,0,0,0,2025-02-07T17:00:00+00:00,PT60M
20,0,0,0.1,2025-02-07T18:00:00+00:00,PT60M
19,0,0,0.2,2025-02-07T19:00:00+00:00,PT60M
19,0,0,0.1,2025-02-07T20:00:00+00:00,PT60M
19,0,0,0.1,2025-02-07T21:00:00+00:00,PT60M
19,0,0,0.3,2025-02-07T22:00:00+00:00,PT60M
19,0,0,0.1,2025-02-07T23:00:00+00:00,PT60M
18,0,0,0.1,2025-02-08T00:00:00+00:00,PT60M
18,0,0,0.1,2025-02-08T01:00:00+00:00,PT60M
18,0,0,0.6,2025-02-08T02:00:00+00:00,PT60M
18,0,0,0.5,2025-02-08T03:00:00+00:00,PT60M
18,0,1,0.3,2025-02-08T04:00:00+00:00,PT60M
18,162,110,0.1,2025-02-08T05:00:00+00:00,PT60M
19,185,272,0.2,2025-02-08T06:00:00+00:00,PT60M
20,0,347,0.5,2025-02-08T07:00:00+00:00,PT60M
21,125,521,0.5,2025-02-08T08:00:00+00:00,PT60M
22,537,819,1.3,2025-02-08T09:00:00+00:00,PT60M
23,187,710,3.5,2025-02-08T10:00:00+00:00,PT60M
23,7,547,4,2025-02-08T11:00:00+00:00,PT60M
23,81,601,1.6,2025-02-08T12:00:00+00:00,PT60M
23,0,376,1.1,2025-02-08T13:00:00+00:00,PT60M
22,0,274,0.5,2025-02-08T14:00:00+00:00,PT60M
22,30,194,0.2,2025-02-08T15:00:00+00:00,PT60M
21,0,37,0.2,2025-02-08T16:00:00+00:00,PT60M
21,0,0,0.1,2025-02-08T17:00:00+00:00,PT60M
20,0,0,0.2,2025-02-08T18:00:00+00:00,PT60M
20,0,0,0.1,2025-02-08T19:00:00+00:00,PT60M
19,0,0,0.2,2025-02-08T20:00:00+00:00,PT60M
19,0,0,0.1,2025-02-08T21:00:00+00:00,PT60M
19,0,0,0,2025-02-08T22:00:00+00:00,PT60M
19,0,0,0,2025-02-08T23:00:00+00:00,PT60M
19,0,0,0.2,2025-02-09T00:00:00+00:00,PT60M
18,0,0,0.1,2025-02-09T01:00:00+00:00,PT60M
18,0,0,0,2025-02-09T02:00:00+00:00,PT60M
18,0,0,0,2025-02-09T03:00:00+00:00,PT60M
17,0,3,0,2025-02-09T04:00:00+00:00,PT60M
18,166,113,0,2025-02-09T05:00:00+00:00,PT60M
20,693,379,0,2025-02-09T06:00:00+00:00,PT60M
24,874,632,0,2025-02-09T07:00:00+00:00,PT60M
25,933,836,0,2025-02-09T08:00:00+00:00,PT60M
27,962,980,0,2025-02-09T09:00:00+00:00,PT60M
28,973,1054,0.1,2025-02-09T10:00:00+00:00,PT60M
28,892,1022,1,2025-02-09T11:00:00+00:00,PT60M
26,579,823,5.9,2025-02-09T12:00:00+00:00,PT60M
25,305,612,2,2025-02-09T13:00:00+00:00,PT60M
25,167,428,0,2025-02-09T14:00:00+00:00,PT60M
26,102,243,0,2025-02-09T15:00:00+00:00,PT60M
25,93,93,0,2025-02-09T16:00:00+00:00,PT60M
23,0,1,0,2025-02-09T17:00:00+00:00,PT60M
22,0,0,0,2025-02-09T18:00:00+00:00,PT60M
21,0,0,1.3,2025-02-09T19:00:00+00:00,PT60M
21,0,0,0.2,2025-02-09T20:00:00+00:00,PT60M
20,0,0,0.2,2025-02-09T21:00:00+00:00,PT60M
20,0,0,0.8,2025-02-09T22:00:00+00:00,PT60M
20,0,0,0.2,2025-02-09T23:00:00+00:00,PT60M
19,0,0,0,2025-02-10T00:00:00+00:00,PT60M
19,0,0,0,2025-02-10T01:00:00+00:00,PT60M
19,0,0,0,2025-02-10T02:00:00+00:00,PT60M
19,0,0,0,2025-02-10T03:00:00+00:00,PT60M
18,0,3,0,2025-02-10T04:00:00+00:00,PT60M
19,328,127,0,2025-02-10T05:00:00+00:00,PT60M
20,655,374,0,2025-02-10T06:00:00+00:00,PT60M
22,809,616,0.1,2025-02-10T07:00:00+00:00,PT60M
24,588,720,0.2,2025-02-10T08:00:00+00:00,PT60M
25,81,567,0.1,2025-02-10T09:00:00+00:00,PT60M
26,98,633,0.1,2025-02-10T10:00:00+00:00,PT60M
26,709,949,1.2,2025-02-10T11:00:00+00:00,PT60M
25,963,977,0.1,2025-02-10T12:00:00+00:00,PT60M
26,918,826,0,2025-02-10T13:00:00+00:00,PT60M
26,855,619,0,2025-02-10T14:00:00+00:00,PT60M
26,669,363,0,2025-02-10T15:00:00+00:00,PT60M
24,381,124,0,2025-02-10T16:00:00+00:00,PT60M
23,0,1,0,2025-02-10T17:00:00+00:00,PT60M
22,0,0,0,2025-02-10T18:00:00+00:00,PT60M
21,0,0,0,2025-02-10T19:00:00+00:00,PT60M
21,0,0,0,2025-02-10T20:00:00+00:00,PT60M
21,0,0,0,2025-02-10T21:00:00+00:00,PT60M
20,0,0,0,2025-02-10T22:00:00+00:00,PT60M
20,0,0,0,2025-02-10T23:00:00+00:00,PT60M
21,0,0,0,2025-02-11T00:00:00+00:00,PT60M
20,0,0,0,2025-02-11T01:00:00+00:00,PT60M
19,0,0,0,2025-02-11T02:00:00+00:00,PT60M
19,0,0,0,2025-02-11T03:00:00+00:00,PT60M
20,0,2,0,2025-02-11T04:00:00+00:00,PT60M
21,168,115,0.1,2025-02-11T05:00:00+00:00,PT60M
23,725,386,0,2025-02-11T06:00:00+00:00,PT60M
25,845,630,0,2025-02-11T07:00:00+00:00,PT60M
26,920,838,0,2025-02-11T08:00:00+00:00,PT60M
27,960,987,0,2025-02-11T09:00:00+00:00,PT60M
27,977,1064,0,2025-02-11T10:00:00+00:00,PT60M
27,985,1064,0,2025-02-11T11:00:00+00:00,PT60M
27,969,984,0,2025-02-11T12:00:00+00:00,PT60M
27,916,831,0,2025-02-11T13:00:00+00:00,PT60M
27,849,622,0,2025-02-11T14:00:00+00:00,PT60M
26,567,352,0,2025-02-11T15:00:00+00:00,PT60M
25,22,82,0,2025-02-11T16:00:00+00:00,PT60M
23,0,1,0,2025-02-11T17:00:00+00:00,PT60M
21,0,0,0,2025-02-11T18:00:00+00:00,PT60M
21,0,0,0,2025-02-11T19:00:00+00:00,PT60M
20,0,0,0,2025-02-11T20:00:00+00:00,PT60M
20,0,0,0.4,2025-02-11T21:00:00+00:00,PT60M
20,0,0,0.1,2025-02-11T22:00:00+00:00,PT60M
19,0,0,0.1,2025-02-11T23:00:00+00:00,PT60M
19,0,0,0,2025-02-12T00:00:00+00:00,PT60M
20,0,0,0.1,2025-02-12T01:00:00+00:00,PT60M
19,0,0,0.1,2025-02-12T02:00:00+00:00,PT60M
19,0,0,0.1,2025-02-12T03:00:00+00:00,PT60M
19,0,1,0.3,2025-02-12T04:00:00+00:00,PT60M
19,46,91,0.3,2025-02-12T05:00:00+00:00,PT60M
20,69,249,0.1,2025-02-12T06:00:00+00:00,PT60M
20,307,486,0.2,2025-02-12T07:00:00+00:00,PT60M
21,504,705,0.4,2025-02-12T08:00:00+00:00,PT60M
23,245,699,0.2,2025-02-12T09:00:00+00:00,PT60M
24,38,589,0.1,2025-02-12T10:00:00+00:00,PT60M
24,124,683,0.3,2025-02-12T11:00:00+00:00,PT60M
24,19,520,0.3,2025-02-12T12:00:00+00:00,PT60M
24,490,663,0.4,2025-02-12T13:00:00+00:00,PT60M
24,74,358,0,2025-02-12T14:00:00+00:00,PT60M
25,0,125,0,2025-02-12T15:00:00+00:00,PT60M
23,0,44,0,2025-02-12T16:00:00+00:00,PT60M
21,0,0,0,2025-02-12T17:00:00+00:00,PT60M
21,0,0,0,2025-02-12T18:00:00+00:00,PT60M
20,0,0,0,2025-02-12T19:00:00+00:00,PT60M
20,0,0,0,2025-02-12T20:00:00+00:00,PT60M
20,0,0,0,2025-02-12T21:00:00+00:00,PT60M
20,0,0,0,2025-02-12T22:00:00+00:00,PT60M
20,0,0,0,2025-02-12T23:00:00+00:00,PT60M
20,0,0,0,2025-02-13T00:00:00+00:00,PT60M
19,0,0,0,2025-02-13T01:00:00+00:00,PT60M
19,0,0,0,2025-02-13T02:00:00+00:00,PT60M
20,0,0,0,2025-02-13T03:00:00+00:00,PT60M
20,0,2,0,2025-02-13T04:00:00+00:00,PT60M
20,11,50,0,2025-02-13T05:00:00+00:00,PT60M
22,0,94,0.1,2025-02-13T06:00:00+00:00,PT60M
23,0,188,0,2025-02-13T07:00:00+00:00,PT60M
24,9,384,0,2025-02-13T08:00:00+00:00,PT60M
25,390,765,0,2025-02-13T09:00:00+00:00,PT60M
27,778,983,0,2025-02-13T10:00:00+00:00,PT60M
27,980,1058,0,2025-02-13T11:00:00+00:00,PT60M
27,966,980,0,2025-02-13T12:00:00+00:00,PT60M
26,928,829,0,2025-02-13T13:00:00+00:00,PT60M
25,869,622,0.4,2025-02-13T14:00:00+00:00,PT60M
24,754,377,0,2025-02-13T15:00:00+00:00,PT60M
23,391,121,0,2025-02-13T16:00:00+00:00,PT60M
21,0,0,0,2025-02-13T17:00:00+00:00,PT60M
20,0,0,0,2025-02-13T18:00:00+00:00,PT60M
20,0,0,0,2025-02-13T19:00:00+00:00,PT60M
20,0,0,0,2025-02-13T20:00:00+00:00,PT60M
19,0,0,0,2025-02-13T21:00:00+00:00,PT60M
18,0,0,0,2025-02-13T22:00:00+00:00,PT60M
18,0,0,0,2025-02-13T23:00:00+00:00,PT60M
19,0,0,0,2025-02-14T00:00:00+00:00,PT60M
19,0,0,0,2025-02-14T01:00:00+00:00,PT60M
19,0,0,0,2025-02-14T02:00:00+00:00,PT60M
19,0,0,0,2025-02-14T03:00:00+00:00,PT60M
19,0,2,0,2025-02-14T04:00:00+00:00,PT60M
20,478,139,0,2025-02-14T05:00:00+00:00,PT60M
23,771,394,0,2025-02-14T06:00:00+00:00,PT60M
24,884,642,0,2025-02-14T07:00:00+00:00,PT60M
26,942,850,0.1,2025-02-14T08:00:00+00:00,PT60M
27,866,960,0.1,2025-02-14T09:00:00+00:00,PT60M
27,825,1014,0,2025-02-14T10:00:00+00:00,PT60M
28,746,982,0,2025-02-14T11:00:00+00:00,PT60M
28,617,865,0,2025-02-14T12:00:00+00:00,PT60M
28,600,738,0,2025-02-14T13:00:00+00:00,PT60M
27,829,620,0,2025-02-14T14:00:00+00:00,PT60M
26,737,378,0,2025-02-14T15:00:00+00:00,PT60M
24,339,119,0,2025-02-14T16:00:00+00:00,PT60M
21,0,0,0,2025-02-14T17:00:00+00:00,PT60M
20,0,0,0,2025-02-14T18:00:00+00:00,PT60M
20,0,0,0,2025-02-14T19:00:00+00:00,PT60M
19,0,0,0,2025-02-14T20:00:00+00:00,PT60M
19,0,0,0,2025-02-14T21:00:00+00:00,PT60M
19,0,0,0,2025-02-14T22:00:00+00:00,PT60M
18,0,0,0,2025-02-14T23:00:00+00:00,PT60M
18,0,0,0,2025-02-15T00:00:00+00:00,PT60M
18,0,0,0,2025-02-15T01:00:00+00:00,PT60M
18,0,0,0,2025-02-15T02:00:00+00:00,PT60M
18,0,0,0,2025-02-15T03:00:00+00:00,PT60M
18,0,2,0,2025-02-15T04:00:00+00:00,PT60M
18,72,91,0,2025-02-15T05:00:00+00:00,PT60M
21,108,258,0,2025-02-15T06:00:00+00:00,PT60M
23,223,454,0,2025-02-15T07:00:00+00:00,PT60M
25,485,696,0.1,2025-02-15T08:00:00+00:00,PT60M
26,305,727,0.1,2025-02-15T09:00:00+00:00,PT60M
27,357,803,0.1,2025-02-15T10:00:00+00:00,PT60M
28,385,820,0,2025-02-15T11:00:00+00:00,PT60M
27,272,707,0,2025-02-15T12:00:00+00:00,PT60M
26,167,565,0.2,2025-02-15T13:00:00+00:00,PT60M
25,0,253,0.1,2025-02-15T14:00:00+00:00,PT60M
24,4,131,0,2025-02-15T15:00:00+00:00,PT60M
24,0,61,0,2025-02-15T16:00:00+00:00,PT60M
23,0,1,0,2025-02-15T17:00:00+00:00,PT60M
21,0,0,0,2025-02-15T18:00:00+00:00,PT60M
21,0,0,0,2025-02-15T19:00:00+00:00,PT60M
20,0,0,0,2025-02-15T20:00:00+00:00,PT60M
20,0,0,0,2025-02-15T21:00:00+00:00,PT60M
19,0,0,0,2025-02-15T22:00:00+00:00,PT60M
18,0,0,0,2025-02-15T23:00:00+00:00,PT60M
18,0,0,0,2025-02-16T00:00:00+00:00,PT60M
18,0,0,0,2025-02-16T01:00:00+00:00,PT60M
17,0,0,0,2025-02-16T02:00:00+00:00,PT60M
17,0,0,0,2025-02-16T03:00:00+00:00,PT60M
17,0,2,0,2025-02-16T04:00:00+00:00,PT60M
18,1,83,0,2025-02-16T05:00:00+00:00,PT60M
21,168,282,0,2025-02-16T06:00:00+00:00,PT60M
23,683,592,0,2025-02-16T07:00:00+00:00,PT60M
24,661,763,0.2,2025-02-16T08:00:00+00:00,PT60M
24,750,918,0.2,2025-02-16T09:00:00+00:00,PT60M
25,302,778,0.1,2025-02-16T10:00:00+00:00,PT60M
25,31,579,0.1,2025-02-16T11:00:00+00:00,PT60M
25,90,610,0.1,2025-02-16T12:00:00+00:00,PT60M
24,0,360,0.1,2025-02-16T13:00:00+00:00,PT60M
24,0,194,0.4,2025-02-16T14:00:00+00:00,PT60M
23,0,93,0.7,2025-02-16T15:00:00+00:00,PT60M
22,0,63,0,2025-02-16T16:00:00+00:00,PT60M
21,0,0,0,2025-02-16T17:00:00+00:00,PT60M
20,0,0,0,2025-02-16T18:00:00+00:00,PT60M
19,0,0,0.1,2025-02-16T19:00:00+00:00,PT60M
18,0,0,0.2,2025-02-16T20:00:00+00:00,PT60M
18,0,0,0,2025-02-16T21:00:00+00:00,PT60M
18,0,0,0,2025-02-16T22:00:00+00:00,PT60M
17,0,0,0,2025-02-16T23:00:00+00:00,PT60M
18,0,0,0,2025-02-17T00:00:00+00:00,PT60M
18,0,0,0,2025-02-17T01:00:00+00:00,PT60M
18,0,0,0,2025-02-17T02:00:00+00:00,PT60M
19,0,0,0,2025-02-17T03:00:00+00:00,PT60M
20,0,1,0,2025-02-17T04:00:00+00:00,PT60M
21,28,75,0,2025-02-17T05:00:00+00:00,PT60M
22,3,177,0,2025-02-17T06:00:00+00:00,PT60M
23,249,467,0,2025-02-17T07:00:00+00:00,PT60M
24,723,775,0,2025-02-17T08:00:00+00:00,PT60M
26,604,857,0,2025-02-17T09:00:00+00:00,PT60M
27,666,941,0,2025-02-17T10:00:00+00:00,PT60M
28,951,1050,0,2025-02-17T11:00:00+00:00,PT60M
28,959,979,0,2025-02-17T12:00:00+00:00,PT60M
28,470,679,0,2025-02-17T13:00:00+00:00,PT60M
26,442,504,0.5,2025-02-17T14:00:00+00:00,PT60M
26,467,320,0,2025-02-17T15:00:00+00:00,PT60M
25,388,119,0,2025-02-17T16:00:00+00:00,PT60M
22,0,1,0,2025-02-17T17:00:00+00:00,PT60M
21,0,0,0,2025-02-17T18:00:00+00:00,PT60M
21,0,0,0,2025-02-17T19:00:00+00:00,PT60M
21,0,0,0,2025-02-17T20:00:00+00:00,PT60M
20,0,0,0,2025-02-17T21:00:00+00:00,PT60M
20,0,0,0,2025-02-17T22:00:00+00:00,PT60M
19,0,0,0,2025-02-17T23:00:00+00:00,PT60M
18,0,0,0,2025-02-18T00:00:00+00:00,PT60M
18,0,0,0,2025-02-18T01:00:00+00:00,PT60M
18,0,0,0,2025-02-18T02:00:00+00:00,PT60M
18,0,0,0.2,2025-02-18T03:00:00+00:00,PT60M
19,6,2,0.7,2025-02-18T04:00:00+00:00,PT60M
20,359,123,0,2025-02-18T05:00:00+00:00,PT60M
21,684,374,0,2025-02-18T06:00:00+00:00,PT60M
23,747,598,0.1,2025-02-18T07:00:00+00:00,PT60M
25,550,712,0.1,2025-02-18T08:00:00+00:00,PT60M
25,225,688,0.2,2025-02-18T09:00:00+00:00,PT60M
25,82,565,4,2025-02-18T10:00:00+00:00,PT60M
24,0,293,0.5,2025-02-18T11:00:00+00:00,PT60M
25,0,224,0.6,2025-02-18T12:00:00+00:00,PT60M
25,199,415,2.8,2025-02-18T13:00:00+00:00,PT60M
24,824,608,1.9,2025-02-18T14:00:00+00:00,PT60M
23,695,361,1,2025-02-18T15:00:00+00:00,PT60M
22,346,114,0.1,2025-02-18T16:00:00+00:00,PT60M
21,0,0,0,2025-02-18T17:00:00+00:00,PT60M
20,0,0,0,2025-02-18T18:00:00+00:00,PT60M
20,0,0,0,2025-02-18T19:00:00+00:00,PT60M
19,0,0,0,2025-02-18T20:00:00+00:00,PT60M
19,0,0,0,2025-02-18T21:00:00+00:00,PT60M
19,0,0,0,2025-02-18T22:00:00+00:00,PT60M
18,0,0,0,2025-02-18T23:00:00+00:00,PT60M
18,0,0,0.7,2025-02-19T00:00:00+00:00,PT60M
17,0,0,0.3,2025-02-19T01:00:00+00:00,PT60M
17,0,0,0,2025-02-19T02:00:00+00:00,PT60M
17,0,0,1,2025-02-19T03:00:00+00:00,PT60M
17,0,1,0.4,2025-02-19T04:00:00+00:00,PT60M
18,11,62,0,2025-02-19T05:00:00+00:00,PT60M
21,0,147,1,2025-02-19T06:00:00+00:00,PT60M
23,212,453,0.3,2025-02-19T07:00:00+00:00,PT60M
24,754,784,0.1,2025-02-19T08:00:00+00:00,PT60M
26,869,953,0.3,2025-02-19T09:00:00+00:00,PT60M
27,762,976,0.3,2025-02-19T10:00:00+00:00,PT60M
25,75,504,5.4,2025-02-19T11:00:00+00:00,PT60M
24,0,57,3.9,2025-02-19T12:00:00+00:00,PT60M
23,0,189,0.3,2025-02-19T13:00:00+00:00,PT60M
23,2,245,3.7,2025-02-19T14:00:00+00:00,PT60M
22,211,266,2.7,2025-02-19T15:00:00+00:00,PT60M
21,233,99,0.2,2025-02-19T16:00:00+00:00,PT60M
20,0,0,2.2,2025-02-19T17:00:00+00:00,PT60M
