timestamp,battery_mv,die_temp_c,tank_top_c,tank_temp_start_c,tank_temp_end_c,loops
2026-02-23T16:11:28.696014,13170,49.186,83.937,78.187,82.75,5
2026-02-23T16:17:33.442387,13009,49.186,84.187,77.687,82.812,5
2026-02-23T16:23:38.075231,13198,48.866,84.312,78.625,83.25,5
2026-02-23T16:29:42.917757,13353,50.465,84.562,78.687,83.437,5
2026-02-23T16:35:47.515958,13065,47.587,84.625,78.312,83.312,5
2026-02-23T16:41:51.694467,13292,45.029,84.625,78.375,83.25,5
2026-02-23T16:47:55.919403,13153,45.988,84.687,79.125,83.437,5
2026-02-23T16:53:59.890693,13031,43.43,84.625,79.125,83.437,5
2026-02-23T16:59:52.425105,12987,40.552,84.625,79.25,83.0,4
2026-02-23T17:05:33.714765,12976,37.994,84.5,78.75,82.125,3
2026-02-23T17:11:25.751319,12909,37.674,84.5,79.625,83.125,4
2026-02-23T17:17:06.759109,12915,37.674,84.437,79.812,82.625,3
2026-02-23T17:22:47.767539,12920,37.034,84.375,79.5,82.5,3
2026-02-23T17:28:28.720826,12920,37.034,84.375,79.0,82.125,3
2026-02-23T17:33:58.472036,12898,35.116,84.312,79.437,81.375,2
2026-02-23T17:39:28.031289,12865,33.197,84.25,79.5,81.375,2
2026-02-23T17:44:46.512062,12904,32.238,84.125,79.0,79.75,1
2026-02-23T17:50:05.157465,12920,31.598,84.125,78.875,79.812,1
2026-02-23T17:55:23.528660,12915,30.639,84.062,79.0,79.75,1
2026-02-23T18:00:41.639378,12981,29.68,84.0,78.562,79.25,1
2026-02-23T18:05:59.658717,12848,29.36,83.937,77.875,79.0,1
2026-02-23T18:11:17.622251,12915,28.72,83.937,78.5,79.437,1
2026-02-23T18:16:35.528341,12948,28.401,83.812,78.562,79.375,1
2026-02-23T18:21:53.369240,12965,28.081,83.75,78.625,79.187,1
2026-02-23T18:27:11.175475,12871,27.122,83.687,78.437,79.062,1
2026-02-23T18:32:28.922277,12904,27.441,83.625,78.0,78.875,1
2026-02-23T18:37:46.725722,12871,28.081,83.562,78.125,78.875,1
2026-02-23T18:43:04.518292,12887,26.802,83.5,78.125,78.937,1
2026-02-23T18:48:22.320585,12859,27.122,83.437,78.187,79.0,1
2026-02-23T18:53:40.115172,12826,27.441,83.375,78.625,79.187,1
2026-02-23T18:58:57.879377,12843,26.482,83.312,78.5,79.25,1
2026-02-23T19:04:15.610379,12859,26.802,83.312,78.562,79.062,1
2026-02-23T19:09:33.307398,12876,27.122,83.25,78.312,78.937,1
2026-02-23T19:14:51.000869,12871,26.802,83.187,78.187,78.75,1
2026-02-23T19:20:08.695513,12871,26.482,83.125,78.187,78.687,1
2026-02-23T19:25:26.368780,12771,26.482,83.0,78.0,78.812,1
2026-02-23T19:30:44.041678,12854,26.802,83.0,77.75,78.437,1
2026-02-23T19:36:01.725119,12865,26.802,82.937,77.812,78.437,1
2026-02-23T19:41:19.402122,12865,26.482,82.875,77.75,78.375,1
2026-02-23T19:46:37.075144,12804,26.162,82.687,77.687,78.375,1
2026-02-23T19:51:54.772800,12815,26.482,82.687,77.687,78.187,1
2026-02-23T19:57:12.443517,12832,27.122,82.625,77.437,78.0,1
2026-02-23T20:02:37.430767,12871,26.802,82.625,78.75,78.75,0
2026-02-23T20:08:02.253375,12882,25.843,82.5,78.625,78.625,0
2026-02-23T20:13:19.802669,12926,26.162,82.437,76.812,77.375,1
2026-02-23T20:18:37.251675,12804,25.523,82.375,76.75,77.25,1
2026-02-23T20:24:01.874610,12909,25.523,82.312,78.062,78.062,0
2026-02-23T20:29:19.383332,12882,25.843,82.312,76.562,77.125,1
2026-02-23T20:34:36.808169,12793,25.523,82.25,76.687,77.187,1
2026-02-23T20:39:54.252915,12732,25.523,82.187,76.562,77.125,1
2026-02-23T20:45:19.866427,12887,25.843,82.0,77.75,77.75,0
2026-02-23T20:50:42.192235,12904,25.523,82.0,77.187,77.187,0
2026-02-23T20:56:11.051328,12893,25.523,81.937,77.687,77.687,0
2026-02-23T21:01:34.060510,12887,25.523,81.875,77.125,77.125,0
2026-02-23T21:06:57.447713,12859,26.162,81.812,76.625,76.625,0
2026-02-23T21:12:21.097357,12893,24.883,81.687,75.625,75.625,0
2026-02-23T21:17:27.637211,12993,25.523,81.625,74.937,74.937,0
2026-02-23T21:22:51.216367,12882,25.843,81.5,75.625,75.625,0
2026-02-23T21:27:57.723541,12998,25.203,81.5,74.75,74.75,0
2026-02-23T21:33:24.867295,12915,24.563,81.437,75.812,75.812,0
2026-02-23T21:38:52.216395,12915,24.563,81.312,76.062,76.062,0
2026-02-23T21:43:58.686355,12965,25.203,81.25,75.125,75.125,0
2026-02-23T21:49:05.175076,12993,24.563,81.125,74.5,74.5,0
2026-02-23T21:54:29.653413,12865,24.563,81.062,75.312,75.312,0
2026-02-23T21:59:36.107251,12954,25.523,81.0,74.312,74.312,0
2026-02-23T22:04:42.563900,12954,25.203,80.937,74.25,74.25,0
2026-02-23T22:09:49.015098,12959,24.563,80.875,73.937,73.937,0
2026-02-23T22:14:55.445435,12948,25.523,80.812,73.937,73.937,0
2026-02-23T22:20:01.889084,12976,24.563,80.75,73.625,73.625,0
2026-02-23T22:25:29.636319,12893,24.883,80.625,75.125,75.125,0
2026-02-23T22:30:36.033795,12943,24.883,80.562,73.937,73.937,0
2026-02-23T22:35:42.455625,12987,24.563,80.5,73.75,73.75,0
2026-02-23T22:40:48.894643,12970,24.244,80.437,73.312,73.312,0
2026-02-23T22:45:55.335836,12965,24.883,80.375,73.375,73.375,0
2026-02-23T22:51:01.778556,12976,24.244,80.25,73.312,73.312,0
2026-02-23T22:56:08.216072,12959,24.244,80.187,73.25,73.25,0
2026-02-23T23:01:14.627757,12987,23.924,80.062,73.125,73.125,0
2026-02-23T23:06:21.042970,12987,23.604,80.062,72.812,72.812,0
2026-02-23T23:11:27.428744,12981,23.924,80.0,72.875,72.875,0
2026-02-23T23:16:33.815853,12965,23.924,79.875,72.75,72.75,0
2026-02-23T23:21:40.223717,12959,24.244,79.75,72.437,72.437,0
2026-02-23T23:26:46.628017,12987,23.924,79.687,72.5,72.5,0
2026-02-23T23:31:53.019729,12954,24.244,79.562,72.437,72.437,0
2026-02-23T23:36:59.409526,12926,23.604,79.562,72.312,72.312,0
2026-02-23T23:42:05.773562,12926,24.244,79.5,71.687,71.687,0
2026-02-23T23:47:12.109123,12959,23.924,79.375,70.812,70.812,0
2026-02-23T23:52:18.420259,12932,23.924,79.25,70.687,70.687,0
2026-02-23T23:57:24.710885,12948,24.244,79.187,71.437,71.437,0
